Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),DownloadYear,Date,Precip_Last_Day,Mean_Temp_Last_Day,Precip_3day_sum,Total_Rain_3day_sum,Total_Snow_3day_sum,Precip_7day_sum,Total_Rain_7day_sum,Total_Snow_7day_sum,Day_of_Year,Month_of_Year,Day_of_Year_sin,Day_of_Year_cos,Month_of_Year_sin,Month_of_Year_cos,Next_Day_Precip,Flood_Event_Imminent
-79.4,43.67,TORONTO CITY,6158355,2019-06-23,2019,6,23,25.8,14.3,20.1,0.0,2.1,0.0,0.0,0.0,0.0,2019,2019-06-23,0.0,19.8,15.2,0.0,0.0,15.200000000000003,0.0,0.0,174,6,0.14782713347053048,-0.9890132145779882,1.2246467991473532e-16,-1.0,18.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-06-24,2019,6,24,24.2,16.0,20.1,0.0,2.1,0.0,0.0,18.1,0.0,2019,2019-06-24,0.0,20.1,0.0,0.0,0.0,15.200000000000003,0.0,0.0,175,6,0.13079267585675922,-0.9914097417023037,1.2246467991473532e-16,-1.0,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-25,2019,6,25,26.2,17.2,21.7,0.0,3.7,0.0,0.0,0.3,0.0,2019,2019-06-25,18.1,20.1,18.1,0.0,0.0,33.300000000000004,0.0,0.0,176,6,0.11371951458594969,-0.9935128947338003,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-26,2019,6,26,29.5,18.4,24.0,0.0,6.0,0.0,0.0,0.0,0.0,2019,2019-06-26,0.3,21.7,18.400000000000002,0.0,0.0,33.6,0.0,0.0,177,6,0.0966127018812031,-0.9953220513156601,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-27,2019,6,27,28.6,18.3,23.4,0.0,5.4,0.0,0.0,0.0,0.0,2019,2019-06-27,0.0,24.0,18.400000000000002,0.0,0.0,33.6,0.0,0.0,178,6,0.07947729992362097,-0.9968366760893435,1.2246467991473532e-16,-1.0,13.3,1
-79.4,43.67,TORONTO CITY,6158355,2019-06-28,2019,6,28,28.4,19.3,23.8,0.0,5.8,0.0,0.0,13.3,0.0,2019,2019-06-28,0.0,23.4,0.3,0.0,0.0,18.400000000000006,0.0,0.0,179,6,0.06231837935432508,-0.998056320853012,1.2246467991473532e-16,-1.0,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-29,2019,6,29,28.6,19.4,24.0,0.0,6.0,0.0,0.0,0.2,0.0,2019,2019-06-29,13.3,23.8,13.3,0.0,0.0,31.700000000000006,0.0,0.0,180,6,0.045141017773971934,-0.9989806246941582,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-06-30,2019,6,30,25.1,18.0,21.5,0.0,3.5,0.0,0.0,0.0,0.0,2019,2019-06-30,0.2,24.0,13.5,0.0,0.0,31.900000000000006,0.0,0.0,181,6,0.02795029824021032,-0.9996093140964043,1.2246467991473532e-16,-1.0,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-01,2019,7,1,26.3,15.9,21.1,0.0,3.1,0.0,0.0,0.0,0.0,2019,2019-07-01,0.0,21.5,13.5,0.0,0.0,31.900000000000006,0.0,0.0,182,7,0.010751307763521931,-0.9999422030204418,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-02,2019,7,2,25.7,21.0,23.4,0.0,5.4,0.0,0.0,0.0,0.0,2019,2019-07-02,0.0,21.1,0.2,0.0,0.0,13.800000000000004,0.0,0.0,183,7,-0.006450864198105151,-0.9999791929590823,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-03,2019,7,3,28.2,19.9,24.1,0.0,6.1,0.0,0.0,0.0,0.0,2019,2019-07-03,0.0,23.4,0.0,0.0,0.0,13.500000000000004,0.0,0.0,184,7,-0.02365112724523159,-0.9997202729664084,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-04,2019,7,4,28.7,19.6,24.2,0.0,6.2,0.0,0.0,0.0,0.0,2019,2019-07-04,0.0,24.1,0.0,0.0,0.0,13.500000000000004,0.0,0.0,185,7,-0.04084439154329611,-0.9991655196610111,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-05,2019,7,5,30.8,21.4,26.1,0.0,8.1,0.0,0.0,0.0,0.0,2019,2019-07-05,0.0,24.2,0.0,0.0,0.0,13.500000000000004,0.0,0.0,186,7,-0.05802556932878034,-0.9983150972033185,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-06,2019,7,6,29.3,21.8,25.6,0.0,7.6,0.0,0.0,0.0,0.0,2019,2019-07-06,0.0,26.1,0.0,0.0,0.0,0.20000000000000356,0.0,0.0,187,7,-0.07518957641475855,-0.9971692572470178,-0.4999999999999997,-0.8660254037844387,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-07,2019,7,7,23.4,17.6,20.5,0.0,2.5,0.0,0.0,0.2,0.0,2019,2019-07-07,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,188,7,-0.09233133369539123,-0.9957283388645871,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-08,2019,7,8,25.3,15.9,20.6,0.0,2.6,0.0,0.0,0.0,0.0,2019,2019-07-08,0.2,20.5,0.2,0.0,0.0,0.20000000000000356,0.0,0.0,189,7,-0.10944576864891556,-0.993992768446958,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-09,2019,7,9,27.1,16.1,21.6,0.0,3.6,0.0,0.0,0.0,0.0,2019,2019-07-09,0.0,20.6,0.2,0.0,0.0,0.20000000000000356,0.0,0.0,190,7,-0.12652781683868314,-0.9919630595773394,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-10,2019,7,10,29.2,17.3,23.2,0.0,5.2,0.0,0.0,0.0,0.0,2019,2019-07-10,0.0,21.6,0.2,0.0,0.0,0.20000000000000356,0.0,0.0,191,7,-0.14357242341181134,-0.9896398128792411,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-11,2019,7,11,29.8,17.7,23.8,0.0,5.8,0.0,0.0,0.0,0.0,2019,2019-07-11,0.0,23.2,0.0,0.0,0.0,0.20000000000000356,0.0,0.0,192,7,-0.1605745445949938,-0.9870237158387383,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-12,2019,7,12,24.4,17.6,21.0,0.0,3.0,0.0,0.0,0.0,0.0,2019,2019-07-12,0.0,23.8,0.0,0.0,0.0,0.20000000000000356,0.0,0.0,193,7,-0.177529149187035,-0.984115542601034,-0.4999999999999997,-0.8660254037844387,16.7,1
-79.4,43.67,TORONTO CITY,6158355,2019-07-13,2019,7,13,28.2,17.2,22.7,0.0,4.7,0.0,0.0,16.7,0.0,2019,2019-07-13,0.0,21.0,0.0,0.0,0.0,0.20000000000000356,0.0,0.0,194,7,-0.19443122004766197,-0.9809161537413775,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-14,2019,7,14,27.3,17.4,22.3,0.0,4.3,0.0,0.0,0.0,0.0,2019,2019-07-14,16.7,22.7,16.7,0.0,0.0,16.900000000000002,0.0,0.0,195,7,-0.21127575558217931,-0.9774264960104057,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-15,2019,7,15,27.0,16.2,21.6,0.0,3.6,0.0,0.0,0.0,0.0,2019,2019-07-15,0.0,22.3,16.7,0.0,0.0,16.700000000000003,0.0,0.0,196,7,-0.22805777122151985,-0.973647602053984,-0.4999999999999997,-0.8660254037844387,6.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-16,2019,7,16,32.0,18.3,25.1,0.0,7.1,0.0,0.0,6.1,0.0,2019,2019-07-16,0.0,21.6,16.7,0.0,0.0,16.700000000000003,0.0,0.0,197,7,-0.24477230089725963,-0.9695805901076309,-0.4999999999999997,-0.8660254037844387,19.9,1
-79.4,43.67,TORONTO CITY,6158355,2019-07-17,2019,7,17,28.3,22.1,25.2,0.0,7.2,0.0,0.0,19.9,0.0,2019,2019-07-17,6.1,25.1,6.1,0.0,0.0,22.800000000000004,0.0,0.0,198,7,-0.2614143985111563,-0.9652266636656132,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-18,2019,7,18,28.1,21.6,24.8,0.0,6.8,0.0,0.0,0.0,0.0,2019,2019-07-18,19.9,25.2,26.0,0.0,0.0,42.7,0.0,0.0,199,7,-0.27797913939878016,-0.960587111124813,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-19,2019,7,19,30.2,22.7,26.5,0.0,8.5,0.0,0.0,0.0,0.0,2019,2019-07-19,0.0,24.8,26.0,0.0,0.0,42.7,0.0,0.0,200,7,-0.29446162178680124,-0.9556633054034706,-0.4999999999999997,-0.8660254037844387,4.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-20,2019,7,20,33.8,21.7,27.7,0.0,9.7,0.0,0.0,4.3,0.0,2019,2019-07-20,0.0,26.5,19.9,0.0,0.0,42.7,0.0,0.0,201,7,-0.3108569682435037,-0.9504567035349152,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-21,2019,7,21,29.4,21.2,25.3,0.0,7.3,0.0,0.0,0.0,0.0,2019,2019-07-21,4.3,27.7,4.3,0.0,0.0,30.300000000000004,0.0,0.0,202,7,-0.32716032712209514,-0.9449688462364058,-0.4999999999999997,-0.8660254037844387,0.7,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-22,2019,7,22,24.1,18.4,21.2,0.0,3.2,0.0,0.0,0.7,0.0,2019,2019-07-22,0.0,25.3,4.3,0.0,0.0,30.300000000000004,0.0,0.0,203,7,-0.3433668739963881,-0.939201357453208,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-23,2019,7,23,26.4,17.0,21.7,0.0,3.7,0.0,0.0,0.0,0.0,2019,2019-07-23,0.7,21.2,5.0,0.0,0.0,31.000000000000004,0.0,0.0,204,7,-0.35947181308842324,-0.9331559438780431,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-24,2019,7,24,26.3,17.6,22.0,0.0,4.0,0.0,0.0,0.0,0.0,2019,2019-07-24,0.0,21.7,0.7,0.0,0.0,24.900000000000006,0.0,0.0,205,7,-0.3754703786876202,-0.9268343944460493,-0.4999999999999997,-0.8660254037844387,1.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-25,2019,7,25,27.9,16.7,22.3,0.0,4.3,0.0,0.0,1.0,0.0,2019,2019-07-25,0.0,22.0,0.7,0.0,0.0,5.000000000000007,0.0,0.0,206,7,-0.39135783656102596,-0.9202385798054075,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-26,2019,7,26,29.0,18.5,23.7,0.0,5.7,0.0,0.0,0.0,0.0,2019,2019-07-26,1.0,22.3,1.0,0.0,0.0,6.000000000000007,0.0,0.0,207,7,-0.4071294853542516,-0.9133704517637857,-0.4999999999999997,-0.8660254037844387,1.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-27,2019,7,27,28.6,19.5,24.0,0.0,6.0,0.0,0.0,1.8,0.0,2019,2019-07-27,0.0,23.7,1.0,0.0,0.0,6.000000000000007,0.0,0.0,208,7,-0.42278065798267733,-0.9062320427107696,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-28,2019,7,28,31.0,20.4,25.7,0.0,7.7,0.0,0.0,0.0,0.0,2019,2019-07-28,1.8,24.0,2.8,0.0,0.0,3.500000000000007,0.0,0.0,209,7,-0.4383067230125192,-0.8988254650164439,-0.4999999999999997,-0.8660254037844387,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-29,2019,7,29,29.6,20.4,25.0,0.0,7.0,0.0,0.0,0.2,0.0,2019,2019-07-29,0.0,25.7,1.8,0.0,0.0,3.500000000000007,0.0,0.0,210,7,-0.45370308603134424,-0.8911529104063087,-0.4999999999999997,-0.8660254037844387,22.8,1
-79.4,43.67,TORONTO CITY,6158355,2019-07-30,2019,7,30,28.0,19.6,23.8,0.0,5.8,0.0,0.0,22.8,0.0,2019,2019-07-30,0.2,25.0,2.0,0.0,0.0,3.000000000000007,0.0,0.0,211,7,-0.46896519100763184,-0.8832166493127126,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-07-31,2019,7,31,26.2,17.3,21.7,0.0,3.7,0.0,0.0,0.0,0.0,2019,2019-07-31,22.8,23.8,23.0,0.0,0.0,25.800000000000008,0.0,0.0,212,7,-0.48408852163897587,-0.8750190302029954,-0.4999999999999997,-0.8660254037844387,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-01,2019,8,1,26.0,17.7,21.8,0.0,3.8,0.0,0.0,0.0,0.0,2019,2019-08-01,0.0,21.7,23.0,0.0,0.0,25.800000000000008,0.0,0.0,213,8,-0.49906860268853187,-0.8665624788845384,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-02,2019,8,2,26.8,17.8,22.3,0.0,4.3,0.0,0.0,0.0,0.0,2019,2019-08-02,0.0,21.8,22.8,0.0,0.0,24.800000000000008,0.0,0.0,214,8,-0.5139010013093103,-0.8578494977869301,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-03,2019,8,3,28.3,16.9,22.6,0.0,4.6,0.0,0.0,0.0,0.0,2019,2019-08-03,0.0,22.3,0.0,0.0,0.0,24.800000000000008,0.0,0.0,215,8,-0.5285813283559291,-0.8488826652214553,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-04,2019,8,4,25.4,18.7,22.0,0.0,4.0,0.0,0.0,0.0,0.0,2019,2019-08-04,0.0,22.6,0.0,0.0,0.0,23.000000000000007,0.0,0.0,216,8,-0.5431052396834316,-0.8396646346181327,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-05,2019,8,5,28.3,17.0,22.7,0.0,4.7,0.0,0.0,0.0,0.0,2019,2019-08-05,0.0,22.0,0.0,0.0,0.0,23.000000000000007,0.0,0.0,217,8,-0.5574684374327891,-0.8301981337405213,-0.8660254037844383,-0.5000000000000003,5.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-06,2019,8,6,26.5,19.7,23.1,0.0,5.1,0.0,0.0,5.1,0.0,2019,2019-08-06,0.0,22.7,0.0,0.0,0.0,22.800000000000008,0.0,0.0,218,8,-0.5716666713027051,-0.8204859638785328,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-07,2019,8,7,26.7,19.3,23.0,0.0,5.0,0.0,0.0,0.0,0.0,2019,2019-08-07,5.1,23.1,5.1,0.0,0.0,5.100000000000007,0.0,0.0,219,8,-0.5856957398073507,-0.8105309990194824,-0.8660254037844383,-0.5000000000000003,4.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-08,2019,8,8,26.5,18.0,22.2,0.0,4.2,0.0,0.0,4.3,0.0,2019,2019-08-08,0.0,23.0,5.1,0.0,0.0,5.100000000000007,0.0,0.0,220,8,-0.5995514915196489,-0.8003361849976324,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-09,2019,8,9,25.8,16.1,20.9,0.0,2.9,0.0,0.0,0.0,0.0,2019,2019-08-09,4.3,22.2,9.399999999999999,0.0,0.0,9.400000000000006,0.0,0.0,221,8,-0.6132298262997501,-0.7899045386224708,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-10,2019,8,10,25.1,14.9,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,2019-08-10,0.0,20.9,4.3,0.0,0.0,9.400000000000006,0.0,0.0,222,8,-0.62672669650833,-0.7792391467859887,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-11,2019,8,11,26.9,14.1,20.5,0.0,2.5,0.0,0.0,0.0,0.0,2019,2019-08-11,0.0,20.0,4.3,0.0,0.0,9.400000000000006,0.0,0.0,223,8,-0.6400381082043501,-0.7683431655492204,-0.8660254037844383,-0.5000000000000003,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-12,2019,8,12,27.6,19.6,23.6,0.0,5.6,0.0,0.0,0.2,0.0,2019,2019-08-12,0.0,20.5,0.0,0.0,0.0,9.400000000000006,0.0,0.0,224,8,-0.65316012232693,-0.7572198192083128,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-13,2019,8,13,27.8,20.2,24.0,0.0,6.0,0.0,0.0,0.0,0.0,2019,2019-08-13,0.2,23.6,0.2,0.0,0.0,9.600000000000007,0.0,0.0,225,8,-0.666088855860977,-0.7458723993404065,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-14,2019,8,14,25.4,18.2,21.8,0.0,3.8,0.0,0.0,0.0,0.0,2019,2019-08-14,0.0,24.0,0.2,0.0,0.0,4.500000000000007,0.0,0.0,226,8,-0.6788204829862357,-0.7343042638296022,-0.8660254037844383,-0.5000000000000003,3.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-15,2019,8,15,23.8,17.1,20.5,0.0,2.5,0.0,0.0,3.1,0.0,2019,2019-08-15,0.0,21.8,0.2,0.0,0.0,4.500000000000007,0.0,0.0,227,8,-0.6913512362094072,-0.7225188358733111,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-16,2019,8,16,24.4,17.7,21.0,0.0,3.0,0.0,0.0,0.0,0.0,2019,2019-08-16,3.1,20.5,3.1,0.0,0.0,3.3000000000000074,0.0,0.0,228,8,-0.7036774074790129,-0.7105196029692745,-0.8660254037844383,-0.5000000000000003,24.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-08-17,2019,8,17,26.0,19.1,22.5,0.0,4.5,0.0,0.0,24.1,0.0,2019,2019-08-17,0.0,21.0,3.1,0.0,0.0,3.3000000000000074,0.0,0.0,229,8,-0.7157953492826642,-0.6983101158835585,-0.8660254037844383,-0.5000000000000003,3.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-18,2019,8,18,26.9,19.7,23.3,0.0,5.3,0.0,0.0,3.3,0.0,2019,2019-08-18,24.1,22.5,27.200000000000003,0.0,0.0,27.40000000000001,0.0,0.0,230,8,-0.7277014757264237,-0.6858939875998223,-0.8660254037844383,-0.5000000000000003,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-19,2019,8,19,28.4,18.6,23.5,0.0,5.5,0.0,0.0,0.2,0.0,2019,2019-08-19,3.3,23.3,27.400000000000002,0.0,0.0,30.70000000000001,0.0,0.0,231,8,-0.7393922635959242,-0.673274892250183,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-20,2019,8,20,27.1,17.4,22.2,0.0,4.2,0.0,0.0,0.0,0.0,2019,2019-08-20,0.2,23.5,27.6,0.0,0.0,30.70000000000001,0.0,0.0,232,8,-0.750864253398949,-0.6604565640279754,-0.8660254037844383,-0.5000000000000003,1.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-21,2019,8,21,29.7,20.4,25.0,0.0,7.0,0.0,0.0,1.1,0.0,2019,2019-08-21,0.0,22.2,3.5,0.0,0.0,30.70000000000001,0.0,0.0,233,8,-0.7621140503891488,-0.6474427960827475,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-22,2019,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2019-08-22,1.1,25.0,1.3,0.0,0.0,31.80000000000001,0.0,0.0,234,8,-0.7731383255706028,-0.6342374393978053,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-23,2019,8,23,22.8,14.5,18.6,0.0,0.6,0.0,0.0,0.0,0.0,2019,2019-08-23,0.0,0.0,1.1,0.0,0.0,28.70000000000001,0.0,0.0,235,8,-0.7839338166829202,-0.6208444016506469,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-24,2019,8,24,21.7,13.2,17.4,0.6,0.0,0.0,0.0,0.0,0.0,2019,2019-08-24,0.0,18.6,1.1,0.0,0.0,28.70000000000001,0.0,0.0,236,8,-0.7944973291665993,-0.6072676460566134,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-25,2019,8,25,22.9,15.3,19.1,0.0,1.1,0.0,0.0,0.0,0.0,2019,2019-08-25,0.0,17.4,0.0,0.0,0.0,4.600000000000007,0.0,0.0,237,8,-0.8048257371083453,-0.5935111901961149,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-26,2019,8,26,23.8,17.7,20.7,0.0,2.7,0.0,0.0,0.0,0.0,2019,2019-08-26,0.0,19.1,0.0,0.0,0.0,1.3000000000000071,0.0,0.0,238,8,-0.8149159841660792,-0.5795791048257611,-0.8660254037844383,-0.5000000000000003,12.6,1
-79.4,43.67,TORONTO CITY,6158355,2019-08-27,2019,8,27,22.0,18.3,20.1,0.0,2.1,0.0,0.0,12.6,0.0,2019,2019-08-27,0.0,20.7,0.0,0.0,0.0,1.1000000000000072,0.0,0.0,239,8,-0.8247650844733615,-0.5654755126737576,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-28,2019,8,28,26.8,18.1,22.5,0.0,4.5,0.0,0.0,0.0,0.0,2019,2019-08-28,12.6,20.1,12.6,0.0,0.0,13.700000000000006,0.0,0.0,240,8,-0.8343701235229538,-0.5512045872199277,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-29,2019,8,29,24.8,16.6,20.7,0.0,2.7,0.0,0.0,0.0,0.0,2019,2019-08-29,0.0,22.5,12.6,0.0,0.0,12.600000000000007,0.0,0.0,241,8,-0.8437282590292711,-0.5367705514607103,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-30,2019,8,30,24.8,15.5,20.1,0.0,2.1,0.0,0.0,0.0,0.0,2019,2019-08-30,0.0,20.7,12.6,0.0,0.0,12.600000000000007,0.0,0.0,242,8,-0.8528367217694593,-0.5221776766595079,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-08-31,2019,8,31,21.9,13.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,2019,2019-08-31,0.0,20.1,0.0,0.0,0.0,12.600000000000007,0.0,0.0,243,8,-0.8616928164028521,-0.5074302810827518,-0.8660254037844383,-0.5000000000000003,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-01,2019,9,1,19.7,16.1,17.9,0.1,0.0,0.0,0.0,0.0,0.0,2019,2019-09-01,0.0,17.5,0.0,0.0,0.0,12.600000000000007,0.0,0.0,244,9,-0.8702939222685673,-0.4925327287220543,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-02,2019,9,2,23.7,17.0,20.3,0.0,2.3,0.0,0.0,0.0,0.0,2019,2019-09-02,0.0,17.9,0.0,0.0,0.0,12.600000000000007,0.0,0.0,245,9,-0.878637494161,-0.47748942800283906,-1.0,-1.8369701987210297e-16,5.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-03,2019,9,3,22.7,15.0,18.8,0.0,0.8,0.0,0.0,5.2,0.0,2019,2019-09-03,0.0,20.3,0.0,0.0,0.0,12.600000000000007,0.0,0.0,246,9,-0.8867210630829929,-0.46230483047981086,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-04,2019,9,4,21.7,13.8,17.8,0.2,0.0,0.0,0.0,0.0,0.0,2019,2019-09-04,5.2,18.8,5.2,0.0,0.0,5.200000000000007,0.0,0.0,247,9,-0.8945422369764494,-0.4469834295196741,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-05,2019,9,5,21.3,11.7,16.5,1.5,0.0,0.0,0.0,0.0,0.0,2019,2019-09-05,0.0,17.8,5.2,0.0,0.0,5.200000000000007,0.0,0.0,248,9,-0.9020987014301836,-0.43152975897147144,-1.0,-1.8369701987210297e-16,0.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-06,2019,9,6,20.9,13.4,17.1,0.9,0.0,0.0,0.0,0.5,0.0,2019,2019-09-06,0.0,16.5,5.2,0.0,0.0,5.200000000000007,0.0,0.0,249,9,-0.9093882203647924,-0.4159483918249421,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-07,2019,9,7,22.7,12.2,17.4,0.6,0.0,0.0,0.0,0.0,0.0,2019,2019-09-07,0.5,17.1,0.5,0.0,0.0,5.700000000000007,0.0,0.0,250,9,-0.9164086366943456,-0.40024393885730564,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-08,2019,9,8,18.4,11.7,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2019,2019-09-08,0.0,17.4,0.5,0.0,0.0,5.700000000000007,0.0,0.0,251,9,-0.9231578729647038,-0.38442104726885545,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-09,2019,9,9,19.0,10.4,14.7,3.3,0.0,0.0,0.0,0.0,0.0,2019,2019-09-09,0.0,15.0,0.5,0.0,0.0,5.700000000000007,0.0,0.0,252,9,-0.9296339319682694,-0.3684843993077793,-1.0,-1.8369701987210297e-16,13.9,1
-79.4,43.67,TORONTO CITY,6158355,2019-09-10,2019,9,10,23.2,12.8,18.0,0.0,0.0,0.0,0.0,13.9,0.0,2019,2019-09-10,0.0,14.7,0.0,0.0,0.0,5.700000000000007,0.0,0.0,253,9,-0.9358348973349941,-0.35243871088460327,-1.0,-1.8369701987210297e-16,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-11,2019,9,11,27.7,18.3,23.0,0.0,5.0,0.0,0.0,0.3,0.0,2019,2019-09-11,13.9,18.0,13.9,0.0,0.0,14.400000000000007,0.0,0.0,254,9,-0.9417589340994617,-0.33628873017668287,-1.0,-1.8369701987210297e-16,0.5,0
